Order_ID,Restaurant,User_Type,Time,Items_List,Items
1825,PizzaHut,family,morning,"['Margherita', 'Wings', 'Garlic Bread', 'Pepsi']","Margherita, Wings, Garlic Bread, Pepsi"
1826,TacoBell,diet,morning,['Burrito'],Burrito
1827,Zooba,student,afternoon,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice, Tamarind Juice, Mirinda"
1828,TacoBell,diet,afternoon,"['Taco', 'Fries']","Taco, Fries"
1829,Dominos,student,morning,"['Pepperoni Pizza', 'Sprite']","Pepperoni Pizza, Sprite"
1830,McDonalds,student,morning,['Big Mac'],Big Mac
1831,KFC,family,afternoon,"['Twister', 'Fries', 'Fries', 'Pepsi']","Twister, Fries, Fries, Pepsi"
1832,TacoBell,family,afternoon,"['Taco', 'Fries', 'Fries']","Taco, Fries, Fries"
1833,SpaghettiFactory,student,morning,"['Alfredo Pasta', 'Garlic Bread', 'Juice']","Alfredo Pasta, Garlic Bread, Juice"
1834,Zooba,family,night,"['Falafel Sandwich', 'Hibiscus']","Falafel Sandwich, Hibiscus"
1835,Bazooka,student,afternoon,"['Crispy Sandwich', 'Fries', 'Juice']","Crispy Sandwich, Fries, Juice"
1836,Bazooka,student,afternoon,"['Crispy Sandwich', 'Fries', 'Juice']","Crispy Sandwich, Fries, Juice"
1837,KFC,family,night,"['Chicken Bucket', 'Fries', 'Fries', 'Pepsi']","Chicken Bucket, Fries, Fries, Pepsi"
1838,Zooba,family,morning,"['Falafel Sandwich', 'Fries', 'Hibiscus']","Falafel Sandwich, Fries, Hibiscus"
1839,KFC,student,night,"['Twister', 'Pepsi']","Twister, Pepsi"
1840,Bazooka,diet,afternoon,"['Beef Burger', 'Fries']","Beef Burger, Fries"
1841,PizzaHut,diet,morning,['Chicken Ranch'],Chicken Ranch
1842,Dominos,student,night,"['Pepperoni Pizza', 'Sprite', 'Coke']","Pepperoni Pizza, Sprite, Coke"
1843,CookDoor,diet,night,['Shawarma'],Shawarma
1844,Dominos,student,night,"['BBQ Chicken Pizza', 'Potato Wedges', 'Sprite', 'Sprite']","BBQ Chicken Pizza, Potato Wedges, Sprite, Sprite"
1845,PizzaHut,family,night,"['Pepperoni Pizza', 'Garlic Bread', 'Garlic Bread', 'Pepsi', 'Pepsi']","Pepperoni Pizza, Garlic Bread, Garlic Bread, Pepsi, Pepsi"
1846,Zooba,family,morning,"['Koshary', 'Fries', 'Fries', 'Tamarind Juice']","Koshary, Fries, Fries, Tamarind Juice"
1847,Dominos,diet,night,"['Pepperoni Pizza', 'Sprite']","Pepperoni Pizza, Sprite"
1848,Zooba,student,afternoon,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice, Tamarind Juice, Mirinda"
1849,Dominos,family,afternoon,"['Pepperoni Pizza', 'Potato Wedges', 'Potato Wedges', 'Coke']","Pepperoni Pizza, Potato Wedges, Potato Wedges, Coke"
1850,Hardees,student,morning,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
1851,Hardees,diet,night,"['Thickburger', 'Fries']","Thickburger, Fries"
1852,Hardees,diet,morning,['Thickburger'],Thickburger
1853,PizzaHut,diet,afternoon,['Chicken Ranch'],Chicken Ranch
1854,CookDoor,diet,morning,['Shawarma'],Shawarma
1855,CookDoor,diet,morning,['Shawarma'],Shawarma
1856,Hardees,family,afternoon,"['Thickburger', 'Pepsi']","Thickburger, Pepsi"
1857,Dominos,student,night,"['Pepperoni Pizza', 'Coke', 'Sprite']","Pepperoni Pizza, Coke, Sprite"
1858,Bazooka,student,afternoon,"['Beef Burger', 'Fries', 'Juice']","Beef Burger, Fries, Juice"
1859,SpaghettiFactory,student,night,['Alfredo Pasta'],Alfredo Pasta
1860,Zooba,student,afternoon,"['Koshary', 'Fries', 'Hibiscus', 'BBQ Chicken Pizza']","Koshary, Fries, Hibiscus, BBQ Chicken Pizza"
1861,McDonalds,diet,morning,['Big Mac'],Big Mac
1862,Dominos,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
1863,CookDoor,student,afternoon,"['Chicken Sandwich', 'Fries', 'Juice']","Chicken Sandwich, Fries, Juice"
1864,Hardees,family,afternoon,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
1865,PizzaHut,diet,afternoon,['Pepperoni Pizza'],Pepperoni Pizza
1866,TacoBell,diet,afternoon,['Taco'],Taco
1867,Hardees,family,morning,"['Thickburger', 'Fries', 'Fries', 'Cola']","Thickburger, Fries, Fries, Cola"
1868,SpaghettiFactory,student,night,"['Alfredo Pasta', 'Garlic Bread', 'Juice', 'Coleslaw']","Alfredo Pasta, Garlic Bread, Juice, Coleslaw"
1869,Bazooka,diet,afternoon,['Crispy Sandwich'],Crispy Sandwich
1870,CookDoor,diet,night,['Shawarma'],Shawarma
1871,Hardees,family,night,"['Thickburger', 'Fries', 'Juice']","Thickburger, Fries, Juice"
1872,Dominos,diet,afternoon,"['Pepperoni Pizza', 'Hibiscus']","Pepperoni Pizza, Hibiscus"
1873,CookDoor,student,night,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice, Thickburger"
1874,Dominos,diet,night,"['Pepperoni Pizza', 'Sprite']","Pepperoni Pizza, Sprite"
1875,McDonalds,diet,night,"['Quarter Pounder', 'Fries']","Quarter Pounder, Fries"
1876,CookDoor,family,morning,"['Shawarma', 'Fries', 'Fries', 'Juice']","Shawarma, Fries, Fries, Juice"
1877,Hardees,diet,night,['Chicken Fillet'],Chicken Fillet
1878,Zooba,student,morning,"['Koshary', 'Fries', 'Hibiscus']","Koshary, Fries, Hibiscus"
1879,TacoBell,family,afternoon,"['Taco', 'Fries', 'Fries']","Taco, Fries, Fries"
1880,Zooba,family,night,"['Koshary', 'Fries']","Koshary, Fries"
1881,KFC,diet,morning,['Chicken Bucket'],Chicken Bucket
1882,SpaghettiFactory,diet,morning,['Spaghetti Bolognese'],Spaghetti Bolognese
1883,SpaghettiFactory,diet,night,"['Spaghetti Bolognese', 'Salad']","Spaghetti Bolognese, Salad"
1884,Dominos,student,morning,['Pepperoni Pizza'],Pepperoni Pizza
1885,CookDoor,student,afternoon,"['Shawarma', 'Fries', 'Juice', 'Twister']","Shawarma, Fries, Juice, Twister"
1886,McDonalds,diet,morning,['McChicken'],McChicken
1887,KFC,student,night,['Chicken Bucket'],Chicken Bucket
1888,Zooba,diet,morning,['Koshary'],Koshary
1889,Bazooka,diet,morning,['Crispy Sandwich'],Crispy Sandwich
1890,PizzaHut,diet,afternoon,['Pepperoni Pizza'],Pepperoni Pizza
1891,PizzaHut,student,morning,"['Pepperoni Pizza', 'Pepsi']","Pepperoni Pizza, Pepsi"
1892,Dominos,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
1893,TacoBell,student,afternoon,"['Burrito', 'Pepsi', 'Sprite']","Burrito, Pepsi, Sprite"
1894,Zooba,diet,night,['Koshary'],Koshary
1895,CookDoor,diet,morning,['Chicken Sandwich'],Chicken Sandwich
1896,PizzaHut,student,morning,"['Chicken Ranch', 'Wings', 'Pepsi']","Chicken Ranch, Wings, Pepsi"
1897,KFC,student,afternoon,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
1898,Zooba,diet,afternoon,['Falafel Sandwich'],Falafel Sandwich
1899,Dominos,family,morning,"['Pepperoni Pizza', 'Potato Wedges', 'Coke']","Pepperoni Pizza, Potato Wedges, Coke"
1900,Zooba,diet,night,['Koshary'],Koshary
1901,PizzaHut,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
1902,PizzaHut,student,night,"['Pepperoni Pizza', 'Garlic Bread', 'Pepsi', 'Pepsi']","Pepperoni Pizza, Garlic Bread, Pepsi, Pepsi"
1903,Hardees,diet,morning,['Thickburger'],Thickburger
1904,KFC,family,night,"['Twister', 'Fries', 'Fries', 'Pepsi']","Twister, Fries, Fries, Pepsi"
1905,Hardees,diet,afternoon,['Chicken Fillet'],Chicken Fillet
1906,Hardees,student,afternoon,"['Thickburger', 'Fries']","Thickburger, Fries"
1907,SpaghettiFactory,diet,afternoon,['Spaghetti Bolognese'],Spaghetti Bolognese
1908,TacoBell,family,afternoon,"['Burrito', 'Fries', 'Pepsi']","Burrito, Fries, Pepsi"
1909,PizzaHut,diet,afternoon,['Pepperoni Pizza'],Pepperoni Pizza
1910,PizzaHut,family,night,"['Chicken Ranch', 'Garlic Bread', 'Pepsi']","Chicken Ranch, Garlic Bread, Pepsi"
1911,Bazooka,student,morning,"['Crispy Sandwich', 'Fries']","Crispy Sandwich, Fries"
1912,PizzaHut,student,afternoon,['Chicken Ranch'],Chicken Ranch
1913,CookDoor,family,morning,"['Shawarma', 'Fries', 'Juice']","Shawarma, Fries, Juice"
1914,McDonalds,family,morning,"['McChicken', 'Fries', 'Fries', 'Fanta']","McChicken, Fries, Fries, Fanta"
1915,Hardees,family,afternoon,"['Chicken Fillet', 'Fries', 'Pepsi', 'Cheesy Bread']","Chicken Fillet, Fries, Pepsi, Cheesy Bread"
1916,PizzaHut,student,morning,"['Pepperoni Pizza', 'Pepsi']","Pepperoni Pizza, Pepsi"
1917,TacoBell,student,night,"['Taco', 'Pepsi']","Taco, Pepsi"
1918,CookDoor,student,afternoon,"['Shawarma', 'Fries', 'Juice']","Shawarma, Fries, Juice"
1919,Bazooka,diet,night,['Beef Burger'],Beef Burger
1920,Hardees,family,night,"['Thickburger', 'Pepsi']","Thickburger, Pepsi"
1921,Bazooka,family,afternoon,"['Crispy Sandwich', 'Fries', 'Juice']","Crispy Sandwich, Fries, Juice"
1922,Dominos,family,night,"['BBQ Chicken Pizza', 'Potato Wedges', 'Sprite', 'Sprite']","BBQ Chicken Pizza, Potato Wedges, Sprite, Sprite"
1923,CookDoor,family,morning,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice, Thickburger"
1924,PizzaHut,family,night,"['Pepperoni Pizza', 'Wings', 'Pepsi', 'Pepsi', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Chicken Bucket', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Zinger', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Beef Burger', 'Pepsi', 'Pepsi', 'McChicken', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pickles', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Sprite', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Cheesy Bread', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepperoni Pizza', 'Koshary', 'Pepsi', 'Onion Rings', 'Pepsi', 'Quarter Pounder', 'Pepsi', 'Pepsi', 'Pepsi', 'Coleslaw', 'Pepsi', 'Coleslaw', 'Pepsi', 'Tamarind Juice', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi, Pepsi, Potato Wedges, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi"
1925,Dominos,diet,afternoon,['Pepperoni Pizza'],Pepperoni Pizza
1926,Bazooka,diet,morning,['Beef Burger'],Beef Burger
1927,CookDoor,diet,night,['Chicken Sandwich'],Chicken Sandwich
1928,SpaghettiFactory,diet,night,['Alfredo Pasta'],Alfredo Pasta
1929,McDonalds,student,morning,"['McChicken', 'Fries', 'Coke']","McChicken, Fries, Coke"
1930,TacoBell,family,morning,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
1931,McDonalds,diet,morning,['McChicken'],McChicken
1932,Hardees,family,afternoon,"['Thickburger', 'Fries', 'Fries', 'Pepsi']","Thickburger, Fries, Fries, Pepsi"
1933,CookDoor,diet,night,['Shawarma'],Shawarma
1934,KFC,family,afternoon,"['Zinger', 'Fries', 'Pepsi', 'Coleslaw', 'Juice', 'Salad', 'Chicken Bucket', 'Crispy Sandwich', 'Sprite', 'Salad', 'Chicken Sandwich', 'McChicken', 'Coke', 'Onion Rings', 'Juice', 'Cheesy Bread', 'Cheesy Bread', 'BBQ Chicken Pizza', 'Mountain Dew']","Zinger, Fries, Pepsi, Coleslaw, Juice"
1935,Dominos,student,afternoon,"['BBQ Chicken Pizza', 'Potato Wedges', 'Coke']","BBQ Chicken Pizza, Potato Wedges, Coke"
1936,SpaghettiFactory,family,afternoon,"['Spaghetti Bolognese', 'Garlic Bread', 'Salad', 'Juice']","Spaghetti Bolognese, Garlic Bread, Salad, Juice"
1937,McDonalds,diet,morning,['McChicken'],McChicken
1938,McDonalds,diet,afternoon,"['Big Mac', 'Fries']","Big Mac, Fries"
1939,Zooba,diet,morning,['Koshary'],Koshary
1940,TacoBell,diet,afternoon,['Taco'],Taco
1941,Bazooka,student,afternoon,"['Beef Burger', 'Fries']","Beef Burger, Fries"
1942,Dominos,student,afternoon,"['Pepperoni Pizza', 'Cheesy Bread', 'Coke']","Pepperoni Pizza, Cheesy Bread, Coke"
1943,Hardees,diet,morning,['Thickburger'],Thickburger
1944,SpaghettiFactory,diet,afternoon,['Spaghetti Bolognese'],Spaghetti Bolognese
1945,Zooba,student,afternoon,"['Falafel Sandwich', 'Fries', 'Hibiscus']","Falafel Sandwich, Fries, Hibiscus"
1946,Hardees,diet,night,"['Thickburger', 'Soda']","Thickburger, Soda"
1947,Bazooka,student,afternoon,"['Crispy Sandwich', 'Fries', 'Cola']","Crispy Sandwich, Fries, Cola"
1948,TacoBell,student,night,"['Taco', 'Mountain Dew']","Taco, Mountain Dew"
1949,PizzaHut,student,morning,"['Pepperoni Pizza', 'Garlic Bread', 'Pepsi']","Pepperoni Pizza, Garlic Bread, Pepsi"
1950,TacoBell,student,night,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
1951,Dominos,student,morning,"['Pepperoni Pizza', 'Cheesy Bread', 'Coke']","Pepperoni Pizza, Cheesy Bread, Coke"
1952,TacoBell,student,night,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
1953,SpaghettiFactory,diet,morning,['Alfredo Pasta'],Alfredo Pasta
1954,KFC,student,night,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
1955,TacoBell,student,morning,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
1956,McDonalds,family,night,['Big Mac'],Big Mac
1957,McDonalds,diet,afternoon,['McChicken'],McChicken
1958,CookDoor,student,morning,"['Shawarma', 'Fries']","Shawarma, Fries"
1959,SpaghettiFactory,family,morning,"['Alfredo Pasta', 'Garlic Bread', 'Garlic Bread', 'Juice']","Alfredo Pasta, Garlic Bread, Garlic Bread, Juice"
1960,Dominos,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
1961,Zooba,diet,morning,"['Koshary', 'Tamarind Juice']","Koshary, Tamarind Juice"
1962,Hardees,family,afternoon,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
1963,PizzaHut,diet,afternoon,['Pepperoni Pizza'],Pepperoni Pizza
1964,PizzaHut,family,night,"['Pepperoni Pizza', 'Wings', 'Pepsi', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi, Pepsi"
1965,PizzaHut,student,morning,"['Margherita', 'Pepsi']","Margherita, Pepsi"
1966,SpaghettiFactory,diet,night,['Alfredo Pasta'],Alfredo Pasta
1967,Bazooka,student,afternoon,['Beef Burger'],Beef Burger
1968,Bazooka,student,night,"['Crispy Sandwich', 'Fries', 'Juice']","Crispy Sandwich, Fries, Juice"
1969,Bazooka,student,afternoon,"['Crispy Sandwich', 'Fries']","Crispy Sandwich, Fries"
1970,Bazooka,diet,morning,"['Beef Burger', 'Fries']","Beef Burger, Fries"
1971,KFC,family,morning,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
1972,SpaghettiFactory,family,morning,"['Spaghetti Bolognese', 'Garlic Bread']","Spaghetti Bolognese, Garlic Bread"
1973,Hardees,diet,night,['Thickburger'],Thickburger
1974,Zooba,family,afternoon,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice, Tamarind Juice, Mirinda"
1975,McDonalds,diet,night,"['Quarter Pounder', 'Fries']","Quarter Pounder, Fries"
1976,SpaghettiFactory,student,morning,['Alfredo Pasta'],Alfredo Pasta
1977,Dominos,diet,afternoon,['Pepperoni Pizza'],Pepperoni Pizza
1978,TacoBell,diet,afternoon,"['Taco', 'Fries']","Taco, Fries"
1979,CookDoor,family,night,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice, Thickburger"
1980,McDonalds,family,afternoon,"['Big Mac', 'Fries', 'Fries', 'Fanta', 'Potato Wedges']","Big Mac, Fries, Fries, Fanta, Potato Wedges"
1981,PizzaHut,diet,afternoon,['Pepperoni Pizza'],Pepperoni Pizza
1982,TacoBell,student,morning,"['Taco', 'Mountain Dew']","Taco, Mountain Dew"
1983,McDonalds,student,afternoon,"['Big Mac', 'Fries', 'Coke', 'Cheesy Bread', 'Fanta', 'Chicken Sandwich', 'BBQ Chicken Pizza', 'Wings', 'McChicken', 'Chicken Fillet', 'Hibiscus', 'Nuggets', 'Mountain Dew', 'Mozzarella Sticks', 'Potato Wedges', 'Spaghetti Bolognese', 'Salad', 'Quarter Pounder', 'Alfredo Pasta', 'Spaghetti Bolognese']","Big Mac, Fries, Coke, Cheesy Bread, Fanta"
1984,Dominos,student,morning,"['BBQ Chicken Pizza', 'Potato Wedges']","BBQ Chicken Pizza, Potato Wedges"
1985,TacoBell,student,morning,['Taco'],Taco
1986,TacoBell,family,afternoon,"['Taco', 'Fries', 'Fries', 'Mountain Dew']","Taco, Fries, Fries, Mountain Dew"
1987,McDonalds,diet,night,['McChicken'],McChicken
1988,TacoBell,diet,afternoon,['Taco'],Taco
1989,SpaghettiFactory,student,afternoon,"['Spaghetti Bolognese', 'Garlic Bread', 'Juice']","Spaghetti Bolognese, Garlic Bread, Juice"
1990,Zooba,student,morning,"['Falafel Sandwich', 'Fries']","Falafel Sandwich, Fries"
1991,SpaghettiFactory,family,afternoon,"['Alfredo Pasta', 'Garlic Bread', 'Juice']","Alfredo Pasta, Garlic Bread, Juice"
1992,Hardees,student,night,['Chicken Fillet'],Chicken Fillet
1993,TacoBell,family,afternoon,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
1994,Bazooka,diet,afternoon,['Beef Burger'],Beef Burger
1995,Hardees,diet,morning,['Chicken Fillet'],Chicken Fillet
1996,SpaghettiFactory,diet,night,['Alfredo Pasta'],Alfredo Pasta
1997,Zooba,family,afternoon,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice, Tamarind Juice, Mirinda, Margherita"
1998,Hardees,diet,morning,['Chicken Fillet'],Chicken Fillet
1999,Bazooka,student,morning,"['Crispy Sandwich', 'Fries', 'Juice']","Crispy Sandwich, Fries, Juice"
2000,Hardees,diet,morning,['Thickburger'],Thickburger
2001,KFC,student,afternoon,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
2002,SpaghettiFactory,diet,afternoon,"['Alfredo Pasta', 'Garlic Bread']","Alfredo Pasta, Garlic Bread"
2003,PizzaHut,family,afternoon,"['Pepperoni Pizza', 'Wings', 'Pepsi', 'Pepsi', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Chicken Bucket', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Zinger', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Beef Burger', 'Pepsi', 'Pepsi', 'McChicken', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pickles', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Sprite', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Cheesy Bread', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepperoni Pizza', 'Koshary', 'Pepsi', 'Onion Rings', 'Pepsi', 'Quarter Pounder', 'Pepsi', 'Pepsi', 'Pepsi', 'Coleslaw', 'Pepsi', 'Coleslaw', 'Pepsi', 'Tamarind Juice', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi, Pepsi, Potato Wedges, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi"
2004,KFC,student,morning,"['Zinger', 'Pepsi']","Zinger, Pepsi"
2005,SpaghettiFactory,family,morning,"['Spaghetti Bolognese', 'Salad', 'Juice']","Spaghetti Bolognese, Salad, Juice"
2006,McDonalds,diet,afternoon,"['Big Mac', 'Crispy Sandwich']","Big Mac, Crispy Sandwich"
2007,Bazooka,diet,afternoon,['Crispy Sandwich'],Crispy Sandwich
2008,Dominos,student,night,"['Pepperoni Pizza', 'Potato Wedges', 'Coke', 'Coke']","Pepperoni Pizza, Potato Wedges, Coke, Coke"
2009,KFC,student,morning,"['Chicken Bucket', 'Pepsi']","Chicken Bucket, Pepsi"
2010,Dominos,family,night,"['Pepperoni Pizza', 'Potato Wedges', 'Coke']","Pepperoni Pizza, Potato Wedges, Coke"
2011,Bazooka,student,morning,['Beef Burger'],Beef Burger
2012,Hardees,student,afternoon,"['Thickburger', 'Fries']","Thickburger, Fries"
2013,Zooba,diet,afternoon,"['Koshary', 'Fries']","Koshary, Fries"
2014,Dominos,diet,night,"['Pepperoni Pizza', 'Potato Wedges', 'Coke']","Pepperoni Pizza, Potato Wedges, Coke"
2015,Bazooka,student,night,"['Beef Burger', 'Juice']","Beef Burger, Juice"
2016,Bazooka,student,afternoon,"['Crispy Sandwich', 'Fries', 'Cola']","Crispy Sandwich, Fries, Cola"
2017,TacoBell,family,morning,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
2018,McDonalds,student,afternoon,"['Big Mac', 'Fries', 'Coke', 'Cheesy Bread', 'Fanta', 'Chicken Sandwich', 'BBQ Chicken Pizza', 'Wings', 'McChicken', 'Chicken Fillet', 'Hibiscus', 'Nuggets', 'Mountain Dew', 'Mozzarella Sticks', 'Potato Wedges', 'Spaghetti Bolognese', 'Salad', 'Quarter Pounder', 'Alfredo Pasta', 'Spaghetti Bolognese']","Big Mac, Fries, Coke, Cheesy Bread, Fanta"
2019,SpaghettiFactory,diet,night,['Spaghetti Bolognese'],Spaghetti Bolognese
2020,CookDoor,family,afternoon,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice, Thickburger"
2021,Zooba,student,morning,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice, Tamarind Juice, Mirinda, Margherita"
2022,Bazooka,student,afternoon,"['Beef Burger', 'Fries']","Beef Burger, Fries"
2023,TacoBell,diet,night,['Taco'],Taco
2024,KFC,diet,night,['Twister'],Twister
2025,SpaghettiFactory,family,morning,"['Alfredo Pasta', 'Garlic Bread', 'Juice']","Alfredo Pasta, Garlic Bread, Juice"
2026,TacoBell,student,morning,"['Taco', 'Pepsi']","Taco, Pepsi"
2027,McDonalds,family,night,"['Big Mac', 'Fries', 'Coke', 'Cheesy Bread', 'Fanta', 'Chicken Sandwich', 'BBQ Chicken Pizza', 'Wings', 'McChicken', 'Chicken Fillet', 'Hibiscus', 'Nuggets', 'Mountain Dew', 'Mozzarella Sticks', 'Potato Wedges', 'Spaghetti Bolognese', 'Salad', 'Quarter Pounder', 'Alfredo Pasta', 'Spaghetti Bolognese']","Big Mac, Fries, Coke, Cheesy Bread, Fanta"
2028,Hardees,diet,morning,['Chicken Fillet'],Chicken Fillet
2029,CookDoor,family,night,"['Shawarma', 'Fries', 'Juice']","Shawarma, Fries, Juice"
2030,McDonalds,family,afternoon,"['McChicken', 'Fries', 'Coke']","McChicken, Fries, Coke"
2031,Hardees,student,afternoon,"['Chicken Fillet', 'Fries']","Chicken Fillet, Fries"
