Review_ID,Restaurant,Rating,Sentiment,Review
4715,PizzaHut,4,0,The Margherita was disappointing Not sure if I’ll order again.
4716,PizzaHut,3,1,"In my opinion, The Margherita was wonderful and teh quality was really good better than last time The Margherita felt fresh and well prepared Overall, decent experience."
4717,PizzaHut,3,0,"To be honest, The Pepperoni Pizza was overcooked and the price was very bad The Pepperoni Pizza did not meet my expectations at all but there were a few issues Totally worth it. bro 🤢"
4718,PizzaHut,1,0,Highly recommended Chicken Ranch... if you hate good food
4719,PizzaHut,1,0,I think The Margherita was horrible and the quality was very bad I might give it another try.
4720,PizzaHut,4,0,"The Margherita was undercooked worse than expected Overall, decent experience. lol"
4721,PizzaHut,5,1,I think The Margherita was outstanding and the quality was really good The Margherita felt fresh and well prepared Could be better next time.
4722,PizzaHut,5,1,"Honestly, The Wings was very satisfying Totally worth it. tbh 🤢"
4723,PizzaHut,4,0,The Pepperoni Pizza was bad and teh delivery was very bad The Pepperoni Pizza did not meet my expectations at all I might give it anotehr try.
4724,PizzaHut,4,1,"In my opinion, The Wings was fantastic and the taste was really good The Wings felt fresh and well prepared Overall, decent experience. 🤢"
4725,PizzaHut,1,0,The Chicken Ranch was bland and the packaging was very bad The Chicken Ranch did not meet my expectations at all
4726,PizzaHut,3,1,"To be honest, The Pepperoni Pizza was perfect and the quality was really good way better than I thought The Pepperoni Pizza felt fresh and well prepared but there were a few issues Totally worth it."
4727,PizzaHut,2,1,"To be honest, The Margherita was superb and the taste was really good way better than I thought Not sure if I’ll order again. idk"
4728,PizzaHut,2,1,The Chicken Ranch was very satisfying The Chicken Ranch felt fresh and well prepared I might give it anotehr try.
4729,PizzaHut,5,1,The Margherita was delicious The Margherita felt fresh and well prepared I might give it another try.
4730,PizzaHut,5,1,The Margherita was wonderful The Margherita felt fresh and well prepared Never again. 👍
4731,PizzaHut,2,1,The Wings was outstanding way better than I thought The Wings felt fresh and well prepared but there were a few issues Not sure if I’ll order again.
4732,PizzaHut,1,0,"Great Margherita, I only waited 90 minutes"
4733,PizzaHut,4,1,"Well, The Margherita was delicious and the service was really good way better than I thought The Margherita felt fresh and well prepared 😐"
4734,PizzaHut,5,1,The Chicken Ranch was tasty better than last time The Chicken Ranch felt fresh and well prepared but tehre were a few issues I might give it anotehr try.
4735,PizzaHut,4,1,"To be honest, The Margherita was outstanding and the portion size was really good but there were a few issues I would definitely order again. 👍"
4736,PizzaHut,5,1,The Wings was perfect not as good as before The Wings felt fresh and well prepared I would definitely order again. 😐
4737,PizzaHut,1,0,Best Margherita ever... said no one
4738,PizzaHut,1,0,"To be honest, The Pepperoni Pizza was undercooked and the price was very bad The Pepperoni Pizza did not meet my expectations at all but there were a few issues Never again. 🔥"
4739,PizzaHut,4,0,The Wings was awful and teh portion size was very bad better than last time
4740,PizzaHut,2,1,The Margherita was tasty worse than expected The Margherita felt fresh and well prepared Could be better next time. lol
4741,PizzaHut,2,0,"In my opinion, The Chicken Ranch was horrible and the delivery was very bad The Chicken Ranch did not meet my expectations at all I might give it another try. tbh 🤢"
4742,PizzaHut,3,1,"Well, The Margherita was fantastic and the price was really good I might give it another try. 😐"
4743,PizzaHut,4,0,"From my experience, The Margherita was overcooked and teh packaging was very bad The Margherita did not meet my expectations at all I would definitely order again. honestly"
4744,PizzaHut,1,0,Wow just wow... in a bad way
4745,PizzaHut,5,1,"From my experience, The Pepperoni Pizza was excellent and the service was really good The Pepperoni Pizza felt fresh and well prepared"
4746,PizzaHut,3,1,I think The Pepperoni Pizza was amazing and the price was really good Never again.
4747,PizzaHut,2,0,Amazing Chicken Ranch... if you like eating nothing
4748,PizzaHut,3,0,The Pepperoni Pizza was tasteless worse than expected I might give it another try. tbh
4749,PizzaHut,4,1,"Well, The Pepperoni Pizza was tasty and the portion size was really good The Pepperoni Pizza felt fresh and well prepared but there were a few issues Not sure if I’ll order again. 👍"
4750,PizzaHut,4,0,"From my experience, The Chicken Ranch was unacceptable and the price was very bad worse than expected I might give it another try."
4751,PizzaHut,3,0,The Chicken Ranch was horrible The Chicken Ranch did not meet my expectations at all Not sure if I’ll order again.
4752,PizzaHut,4,1,"From my experience, The Pepperoni Pizza was delicious and the taste was really good The Pepperoni Pizza felt fresh and well prepared but there were a few issues Totally worth it."
4753,PizzaHut,4,1,"From my experience, The Chicken Ranch was perfect and the delivery was really good The Chicken Ranch felt fresh and well prepared but there were a few issues Totally worth it."
4754,PizzaHut,3,1,"In my opinion, The Chicken Ranch was awesome and the delivery was really good Could be better next time. 🔥"
4755,PizzaHut,2,0,The Chicken Ranch was awful and the taste was very bad worse than expected The Chicken Ranch did not meet my expectations at all I might give it another try.
4756,PizzaHut,1,0,Totally worth the Pepperoni Pizza... for wasting money
4757,PizzaHut,3,1,"Honestly, The Wings was wonderful The Wings felt fresh and well prepared but there were a few issues"
4758,PizzaHut,4,1,"The Chicken Ranch was awesome and the packaging was really good Overall, decent experience."
4759,PizzaHut,4,0,The Margherita was unacceptable and the quality was very bad The Margherita did not meet my expectations at all Not sure if I’ll order again. 👍
4760,PizzaHut,5,0,"Honestly, The Wings was disappointing and the quality was very bad but there were a few issues Overall, decent experience. lol 👎"
4761,PizzaHut,5,0,The Margherita was overcooked and the quality was very bad worse than expected The Margherita did not meet my expectations at all 🤢
4762,PizzaHut,3,0,"Honestly, The Margherita was terrible and the service was very bad Never again. idk 👍"
4763,PizzaHut,4,0,"In my opinion, The Wings was cold and the taste was very bad I would definitely order again."
4764,PizzaHut,2,0,Amazing Chicken Ranch... if you like eating rubber
4765,PizzaHut,1,0,I think The Pepperoni Pizza was bad and the portion size was very bad The Pepperoni Pizza did not meet my expectations at all Could be better next time.
4766,PizzaHut,2,0,The Wings was overcooked not as good as before The Wings did not meet my expectations at all Could be better next time. 🔥
4767,PizzaHut,1,1,The Margherita was fantastic and the portion size was really good way better than I thought but there were a few issues bro
4768,PizzaHut,3,0,"Honestly, The Wings was cold and the service was very bad but there were a few issues Totally worth it. 🔥"
4769,PizzaHut,2,0,"In my opinion, The Pepperoni Pizza was disappointing and the taste was very bad The Pepperoni Pizza did not meet my expectations at all Overall, decent experience."
4770,PizzaHut,2,0,"In my opinion, The Pepperoni Pizza was cold and the packaging was very bad way better than I thought The Pepperoni Pizza did not meet my expectations at all Overall, decent experience."
4771,PizzaHut,3,1,"Honestly, The Chicken Ranch was tasty and the taste was really good better than last time but there were a few issues Never again."
4772,PizzaHut,4,1,"To be honest, The Wings was perfect and teh service was really good Totally worth it."
4773,PizzaHut,4,1,"To be honest, The Pepperoni Pizza was tasty and teh portion size was really good way better than I thought The Pepperoni Pizza felt fresh and well prepared Could be better next time. 🔥"
4774,PizzaHut,3,0,"Honestly, The Wings was tasteless and the service was very bad way better than I thought The Wings did not meet my expectations at all but there were a few issues Not sure if I’ll order again."
4775,PizzaHut,1,0,"In my opinion, The Margherita was overcooked better than last time The Margherita did not meet my expectations at all I might give it another try. 👎"
4776,PizzaHut,4,1,"In my opinion, The Margherita was perfect and the taste was really good The Margherita felt fresh and well prepared Totally worth it."
4777,PizzaHut,5,1,The Margherita was very satisfying The Margherita felt fresh and well prepared I might give it another try. honestly
4778,PizzaHut,5,0,"In my opinion, The Pepperoni Pizza was terrible and the packaging was very bad The Pepperoni Pizza did not meet my expectations at all Totally worth it. 😐"
4779,PizzaHut,4,1,"The Pepperoni Pizza was awesome and the service was really good but there were a few issues Overall, decent experience."
4780,PizzaHut,1,0,"Well, The Margherita was bland and teh service was very bad but tehre were a few issues Could be better next time. tbh"
4781,PizzaHut,2,0,"Well, The Wings was undercooked and the price was very bad The Wings did not meet my expectations at all Overall, decent experience. 😡"
4782,PizzaHut,4,1,"To be honest, The Margherita was fantastic but tehre were a few issues Never again."
4783,PizzaHut,4,1,I think The Wings was fantastic and the portion size was really good The Wings felt fresh and well prepared but there were a few issues tbh 👎
4784,PizzaHut,4,1,"In my opinion, The Wings was incredible and the price was really good but there were a few issues Not sure if I’ll order again."
4785,PizzaHut,3,0,The Pepperoni Pizza was horrible and teh delivery was very bad better than last time The Pepperoni Pizza did not meet my expectations at all idk
4786,PizzaHut,2,0,"In my opinion, The Chicken Ranch was tasteless and teh packaging was very bad The Chicken Ranch did not meet my expectations at all Could be better next time. honestly"
